date,timestamp,hour,minute_of_day,day_of_week,is_weekend,station_id,base_demand,modifier,demand_final,station_total,crowd_level,special_event_type,event_flag,holiday_flag,headway_seconds
9/21/2025,9/21/2025 7:29,7,449,6,0,S1,0.8387672852587114,1,0.8387672852587114,1152,Low,None,0,0,660
9/21/2025,9/21/2025 7:30,7,450,6,0,S1,0.8507374029168081,1,0.8507374029168081,1168,Low,None,0,0,660
9/21/2025,9/21/2025 7:31,7,451,6,0,S1,0.8624878481707274,1,0.8624878481707274,1184,Low,None,0,0,660
9/21/2025,9/21/2025 7:32,7,452,6,0,S1,0.8740037097874372,1,0.8740037097874372,1200,Low,None,0,0,660
9/21/2025,9/21/2025 7:33,7,453,6,0,S1,0.885270211,1,0.885270211,1216,Low,None,0,0,660
9/21/2025,9/21/2025 7:34,7,454,6,0,S1,0.8962727428586205,1,0.8962727428586205,1231,Low,None,0,0,660
9/21/2025,9/21/2025 7:35,7,455,6,0,S1,0.906996891,1,0.906996891,1245,Low,None,0,0,660
9/21/2025,9/21/2025 7:36,7,456,6,0,S1,0.9174284731834108,1,0.9174284731834108,1260,Low,None,0,0,660
9/21/2025,9/21/2025 7:37,7,457,6,0,S1,0.9275535639640377,1,0.9275535639640377,1274,Low,None,0,0,660
9/21/2025,9/21/2025 7:38,7,458,6,0,S1,0.9373585302803528,1,0.9373585302803528,1287,Low,None,0,0,660
9/21/2025,9/21/2025 7:39,7,459,6,0,S1,0.9468300597468688,1,0.9468300597468688,1300,Low,None,0,0,660
9/21/2025,9/21/2025 7:40,7,460,6,0,S1,0.9559551911095095,1,0.9559551911095095,1313,Low,None,0,0,660
9/21/2025,9/21/2025 7:41,7,461,6,0,S1,0.964721344,1,0.964721344,1325,Low,None,0,0,660
9/21/2025,9/21/2025 7:42,7,462,6,0,S1,0.9731163463866358,1,0.9731163463866358,1336,Low,None,0,0,660
9/21/2025,9/21/2025 7:43,7,463,6,0,S1,0.9811284654622024,1,0.9811284654622024,1347,Low,None,0,0,660
9/21/2025,9/21/2025 7:44,7,464,6,0,S1,0.988746432,1,0.988746432,1358,Low,None,0,0,660
9/21/2025,9/21/2025 7:45,7,465,6,0,S1,0.9959594689067656,1,0.9959594689067656,1368,Low,None,0,0,660
9/21/2025,9/21/2025 7:46,7,466,6,0,S1,1.0027573147659876,1,1.0027573147659876,1377,Low,None,0,0,660
9/21/2025,9/21/2025 7:47,7,467,6,0,S1,1.0091302497107983,1,1.0091302497107983,1386,Low,None,0,0,660
9/21/2025,9/21/2025 7:48,7,468,6,0,S1,1.0150691177896805,1,1.0150691177896805,1394,Low,None,0,0,660
9/21/2025,9/21/2025 7:49,7,469,6,0,S1,1.0205653490349351,1,1.0205653490349351,1401,Low,None,0,0,660
9/21/2025,9/21/2025 7:50,7,470,6,0,S1,1.025610980064846,1,1.025610980064846,1408,Low,None,0,0,660
9/21/2025,9/21/2025 7:51,7,471,6,0,S1,1.0301986733067552,1,1.0301986733067552,1415,Low,None,0,0,660
9/21/2025,9/21/2025 7:52,7,472,6,0,S1,1.0343217347761178,1,1.0343217347761178,1420,Low,None,0,0,660
9/21/2025,9/21/2025 7:53,7,473,6,0,S1,1.037974130351234,1,1.037974130351234,1425,Low,None,0,0,660
9/21/2025,9/21/2025 7:54,7,474,6,0,S1,1.0411505004882848,1,1.0411505004882848,1430,Low,None,0,0,660
9/21/2025,9/21/2025 7:55,7,475,6,0,S1,1.0438461733264413,1,1.0438461733264413,1433,Low,None,0,0,660
9/21/2025,9/21/2025 7:56,7,476,6,0,S1,1.046057176138191,1,1.046057176138191,1436,Low,None,0,0,660
9/21/2025,9/21/2025 7:57,7,477,6,0,S1,1.0477802450856064,1,1.0477802450856064,1439,Low,None,0,0,660
9/21/2025,9/21/2025 7:58,7,478,6,0,S1,1.0490128332490112,1,1.0490128332490112,1440,Low,None,0,0,660
9/21/2025,9/21/2025 7:59,7,479,6,0,S1,1.0497531169004024,1,1.0497531169004024,1441,Low,None,0,0,660
9/21/2025,9/21/2025 8:00,8,480,6,0,S1,1.05,1,1.05,1442,Low,None,0,0,420
9/21/2025,9/21/2025 8:01,8,481,6,0,S1,1.0497531169004024,1,1.0497531169004024,1441,Low,None,0,0,420
9/21/2025,9/21/2025 8:02,8,482,6,0,S1,1.0490128332490112,1,1.0490128332490112,1440,Low,None,0,0,420
9/21/2025,9/21/2025 8:03,8,483,6,0,S1,1.0477802450856064,1,1.0477802450856064,1439,Low,None,0,0,420
9/21/2025,9/21/2025 8:04,8,484,6,0,S1,1.046057176138191,1,1.046057176138191,1436,Low,None,0,0,420
9/21/2025,9/21/2025 8:05,8,485,6,0,S1,1.0438461733264413,1,1.0438461733264413,1433,Low,None,0,0,420
9/21/2025,9/21/2025 8:06,8,486,6,0,S1,1.0411505004882848,1,1.0411505004882848,1430,Low,None,0,0,420
9/21/2025,9/21/2025 8:07,8,487,6,0,S1,1.037974130351234,1,1.037974130351234,1425,Low,None,0,0,420
9/21/2025,9/21/2025 8:08,8,488,6,0,S1,1.0343217347761178,1,1.0343217347761178,1420,Low,None,0,0,420
9/21/2025,9/21/2025 8:09,8,489,6,0,S1,1.0301986733067552,1,1.0301986733067552,1415,Low,None,0,0,420
9/21/2025,9/21/2025 8:10,8,490,6,0,S1,1.025610980064846,1,1.025610980064846,1408,Low,None,0,0,420
9/21/2025,9/21/2025 8:11,8,491,6,0,S1,1.0205653490349351,1,1.0205653490349351,1401,Low,None,0,0,420
9/21/2025,9/21/2025 8:12,8,492,6,0,S1,1.0150691177896805,1,1.0150691177896805,1394,Low,None,0,0,420
9/21/2025,9/21/2025 8:13,8,493,6,0,S1,1.0091302497107983,1,1.0091302497107983,1386,Low,None,0,0,420
9/21/2025,9/21/2025 8:14,8,494,6,0,S1,1.0027573147659876,1,1.0027573147659876,1377,Low,None,0,0,420
9/21/2025,9/21/2025 8:15,8,495,6,0,S1,0.9959594689067656,1,0.9959594689067656,1368,Low,None,0,0,420
9/21/2025,9/21/2025 8:16,8,496,6,0,S1,0.988746432,1,0.988746432,1358,Low,None,0,0,420
9/21/2025,9/21/2025 8:17,8,497,6,0,S1,0.9811284654622024,1,0.9811284654622024,1347,Low,None,0,0,420
9/21/2025,9/21/2025 8:18,8,498,6,0,S1,0.9731163463866358,1,0.9731163463866358,1336,Low,None,0,0,420
9/21/2025,9/21/2025 8:19,8,499,6,0,S1,0.964721344,1,0.964721344,1325,Low,None,0,0,420
9/21/2025,9/21/2025 8:20,8,500,6,0,S1,0.9559551911095095,1,0.9559551911095095,1313,Low,None,0,0,420
9/21/2025,9/21/2025 8:21,8,501,6,0,S1,0.9468300597468688,1,0.9468300597468688,1300,Low,None,0,0,420
9/21/2025,9/21/2025 8:22,8,502,6,0,S1,0.9373585302803528,1,0.9373585302803528,1287,Low,None,0,0,420
9/21/2025,9/21/2025 8:23,8,503,6,0,S1,0.9275535639640377,1,0.9275535639640377,1274,Low,None,0,0,420
9/21/2025,9/21/2025 8:24,8,504,6,0,S1,0.9174284731834108,1,0.9174284731834108,1260,Low,None,0,0,420
9/21/2025,9/21/2025 8:25,8,505,6,0,S1,0.906996891,1,0.906996891,1245,Low,None,0,0,420
9/21/2025,9/21/2025 8:26,8,506,6,0,S1,0.8962727428586205,1,0.8962727428586205,1231,Low,None,0,0,420
9/21/2025,9/21/2025 8:27,8,507,6,0,S1,0.885270211,1,0.885270211,1216,Low,None,0,0,420
9/21/2025,9/21/2025 8:28,8,508,6,0,S1,0.8740037097874372,1,0.8740037097874372,1200,Low,None,0,0,420
9/21/2025,9/21/2025 8:29,8,509,6,0,S1,0.8624878481707274,1,0.8624878481707274,1184,Low,None,0,0,420
9/21/2025,9/21/2025 8:30,8,510,6,0,S1,0.8507374029168081,1,0.8507374029168081,1168,Low,None,0,0,420
9/21/2025,9/21/2025 8:31,8,511,6,0,S1,0.8387672852587114,1,0.8387672852587114,1152,Low,None,0,0,420
9/21/2025,9/21/2025 8:32,8,512,6,0,S1,0.8265925101265281,1,0.8265925101265281,1135,Low,None,0,0,420
9/21/2025,9/21/2025 8:33,8,513,6,0,S1,0.8142281651714905,1,0.8142281651714905,1118,Low,None,0,0,420
9/21/2025,9/21/2025 8:34,8,514,6,0,S1,0.8016893800824371,1,0.8016893800824371,1101,Low,None,0,0,420
9/21/2025,9/21/2025 8:35,8,515,6,0,S1,0.7889912962803088,1,0.7889912962803088,1083,Low,None,0,0,420
9/21/2025,9/21/2025 8:36,8,516,6,0,S1,0.7761490370736909,1,0.7761490370736909,1066,Low,None,0,0,420
9/21/2025,9/21/2025 8:37,8,517,6,0,S1,0.763177678,1,0.763177678,1048,Low,None,0,0,420
9/21/2025,9/21/2025 8:38,8,518,6,0,S1,0.7500922199176513,1,0.7500922199176513,1030,Low,None,0,0,420
9/21/2025,9/21/2025 8:39,8,519,6,0,S1,0.7369075574573878,1,0.7369075574573878,1012,Low,None,0,0,420
9/21/2025,9/21/2025 8:40,8,520,6,0,S1,0.7236384553447268,1,0.7236384553447268,994,Low,None,0,0,420
9/21/2025,9/21/2025 8:41,8,521,6,0,S1,0.7102995202173131,1,0.7102995202173131,975,Low,None,0,0,420
9/21/2025,9/21/2025 8:42,8,522,6,0,S1,0.6969051754643524,1,0.6969051754643524,957,Low,None,0,0,420
9/21/2025,9/21/2025 8:43,8,523,6,0,S1,0.6834696366573507,1,0.6834696366573507,938,Low,None,0,0,420
9/21/2025,9/21/2025 8:44,8,524,6,0,S1,0.6700068879809459,1,0.6700068879809459,920,Low,None,0,0,420
9/21/2025,9/21/2025 8:45,8,525,6,0,S1,0.6565306597126335,1,0.6565306597126335,901,Low,None,0,0,420
9/21/2025,9/21/2025 8:46,8,526,6,0,S1,0.6430544067956073,1,0.6430544067956073,883,Low,None,0,0,420
9/21/2025,9/21/2025 8:47,8,527,6,0,S1,0.6295912885442627,1,0.6295912885442627,864,Low,None,0,0,420
9/21/2025,9/21/2025 8:48,8,528,6,0,S1,0.6161541495171976,1,0.6161541495171976,846,Low,None,0,0,420
9/21/2025,9/21/2025 8:49,8,529,6,0,S1,0.6027555015877842,1,0.6027555015877842,828,Low,None,0,0,420
9/21/2025,9/21/2025 8:50,8,530,6,0,S1,0.5894075072376266,1,0.5894075072376266,809,Low,None,0,0,420
9/21/2025,9/21/2025 8:51,8,531,6,0,S1,0.5761219640934566,1,0.5761219640934566,791,Low,None,0,0,420
9/21/2025,9/21/2025 8:52,8,532,6,0,S1,0.5629102907232947,1,0.5629102907232947,773,Low,None,0,0,420
9/21/2025,9/21/2025 8:53,8,533,6,0,S1,0.5497835137030316,1,0.5497835137030316,755,Low,None,0,0,420
9/21/2025,9/21/2025 8:54,8,534,6,0,S1,0.5367522559599717,1,0.5367522559599717,737,Low,None,0,0,420
9/21/2025,9/21/2025 8:55,8,535,6,0,S1,0.523826726,1,0.523826726,719,Low,None,0,0,420
9/21/2025,9/21/2025 8:56,8,536,6,0,S1,0.5110167107835354,1,0.5110167107835354,702,Low,None,0,0,420
9/21/2025,9/21/2025 8:57,8,537,6,0,S1,0.498331564,1,0.498331564,684,Low,None,0,0,420
9/21/2025,9/21/2025 8:58,8,538,6,0,S1,0.4857802031543156,1,0.4857802031543156,667,Low,None,0,0,420
9/21/2025,9/21/2025 8:59,8,539,6,0,S1,0.4733711028530494,1,0.4733711028530494,650,Low,None,0,0,420
9/21/2025,9/21/2025 9:00,9,540,6,0,S1,0.4611122905071874,1,0.4611122905071874,633,Low,None,0,0,660
9/21/2025,9/21/2025 9:01,9,541,6,0,S1,0.449011344,1,0.449011344,617,Low,None,0,0,660
9/21/2025,9/21/2025 9:02,9,542,6,0,S1,0.4370753885499897,1,0.4370753885499897,600,Low,None,0,0,660
9/21/2025,9/21/2025 9:03,9,543,6,0,S1,0.4253110988513995,1,0.4253110988513995,584,Low,None,0,0,660
9/21/2025,9/21/2025 9:04,9,544,6,0,S1,0.4137246969042016,1,0.4137246969042016,568,Low,None,0,0,660
9/21/2025,9/21/2025 9:05,9,545,6,0,S1,0.4023219549954969,1,0.4023219549954969,552,Low,None,0,0,660
9/21/2025,9/21/2025 9:06,9,546,6,0,S1,0.3911081980965921,1,0.3911081980965921,537,Low,None,0,0,660
9/21/2025,9/21/2025 9:07,9,547,6,0,S1,0.3800883075351398,1,0.3800883075351398,522,Low,None,0,0,660
9/21/2025,9/21/2025 9:08,9,548,6,0,S1,0.3692667256288431,1,0.3692667256288431,507,Low,None,0,0,660
9/21/2025,9/21/2025 9:09,9,549,6,0,S1,0.3586474612366189,1,0.3586474612366189,492,Low,None,0,0,660
9/21/2025,9/21/2025 9:10,9,550,6,0,S1,0.3482340961814215,1,0.3482340961814215,478,Low,None,0,0,660
9/21/2025,9/21/2025 9:11,9,551,6,0,S1,0.3380297924974456,1,0.3380297924974456,464,Low,None,0,0,660
9/21/2025,9/21/2025 9:12,9,552,6,0,S1,0.3280373,1,0.3280373,450,Low,None,0,0,660
9/21/2025,9/21/2025 9:13,9,553,6,0,S1,0.3182589673008851,1,0.3182589673008851,437,Low,None,0,0,660
9/21/2025,9/21/2025 9:14,9,554,6,0,S1,0.308696747,1,0.308696747,424,Low,None,0,0,660
9/21/2025,9/21/2025 9:15,9,555,6,0,S1,0.2993522087772962,1,0.2993522087772962,411,Low,None,0,0,660
9/21/2025,9/21/2025 9:16,9,556,6,0,S1,0.2902265507324824,1,0.2902265507324824,399,Low,None,0,0,660
9/21/2025,9/21/2025 9:17,9,557,6,0,S1,0.2813206080041767,1,0.2813206080041767,386,Low,None,0,0,660
9/21/2025,9/21/2025 9:18,9,558,6,0,S1,0.2726348658788909,1,0.2726348658788909,374,Low,None,0,0,660
9/21/2025,9/21/2025 9:19,9,559,6,0,S1,0.2641694715316088,1,0.2641694715316088,363,Low,None,0,0,660
9/21/2025,9/21/2025 9:20,9,560,6,0,S1,0.2559242464341987,1,0.2559242464341987,351,Low,None,0,0,660
9/21/2025,9/21/2025 9:21,9,561,6,0,S1,0.2478986990836146,1,0.2478986990836146,340,Low,None,0,0,660
9/21/2025,9/21/2025 9:22,9,562,6,0,S1,0.2400920380007587,1,0.2400920380007587,330,Low,None,0,0,660
9/21/2025,9/21/2025 9:23,9,563,6,0,S1,0.2325031849518363,1,0.2325031849518363,319,Low,None,0,0,660
9/21/2025,9/21/2025 9:24,9,564,6,0,S1,0.2251307883451509,1,0.2251307883451509,309,Low,None,0,0,660
9/21/2025,9/21/2025 9:25,9,565,6,0,S1,0.2179732367575336,1,0.2179732367575336,299,Low,None,0,0,660
9/21/2025,9/21/2025 9:26,9,566,6,0,S1,0.2110286725459804,1,0.2110286725459804,290,Low,None,0,0,660
9/21/2025,9/21/2025 9:27,9,567,6,0,S1,0.2042950055015683,1,0.2042950055015683,281,Low,None,0,0,660
9/21/2025,9/21/2025 9:28,9,568,6,0,S1,0.1977699265043177,1,0.1977699265043177,272,Low,None,0,0,660
9/21/2025,9/21/2025 9:29,9,569,6,0,S1,0.1914509211393686,1,0.1914509211393686,263,Low,None,0,0,660
9/21/2025,9/21/2025 9:30,9,570,6,0,S1,0.1853352832366127,1,0.1853352832366127,254,Low,None,0,0,660
9/21/2025,9/21/2025 9:31,9,571,6,0,S1,0.1794201282977755,1,0.1794201282977755,246,Low,None,0,0,660
9/21/2025,9/21/2025 9:32,9,572,6,0,S1,0.1737024067768549,1,0.1737024067768549,239,Low,None,0,0,660
9/21/2025,9/21/2025 9:33,9,573,6,0,S1,0.1681789171817805,1,0.1681789171817805,231,Low,None,0,0,660
9/21/2025,9/21/2025 9:34,9,574,6,0,S1,0.1628463189671638,1,0.1628463189671638,224,Low,None,0,0,660
9/21/2025,9/21/2025 9:35,9,575,6,0,S1,0.1577011451900321,1,0.1577011451900321,217,Low,None,0,0,660
9/21/2025,9/21/2025 9:36,9,576,6,0,S1,0.1527398149024943,1,0.1527398149024943,210,Low,None,0,0,660
9/21/2025,9/21/2025 9:37,9,577,6,0,S1,0.1479586452573397,1,0.1479586452573397,203,Low,None,0,0,660
9/21/2025,9/21/2025 9:38,9,578,6,0,S1,0.143353863,1,0.143353863,197,Low,None,0,0,660
9/21/2025,9/21/2025 9:39,9,579,6,0,S1,0.1389216174593863,1,0.1389216174593863,191,Low,None,0,0,660
9/21/2025,9/21/2025 9:40,9,580,6,0,S1,0.1346579886225299,1,0.1346579886225299,185,Low,None,0,0,660
9/21/2025,9/21/2025 9:41,9,581,6,0,S1,0.130559001,1,0.130559001,179,Low,None,0,0,660
9/21/2025,9/21/2025 9:42,9,582,6,0,S1,0.1266206321804935,1,0.1266206321804935,174,Low,None,0,0,660
9/21/2025,9/21/2025 9:43,9,583,6,0,S1,0.1228388237369676,1,0.1228388237369676,169,Low,None,0,0,660
9/21/2025,9/21/2025 9:44,9,584,6,0,S1,0.1192094902133194,1,0.1192094902133194,164,Low,None,0,0,660
